nomor_perkara,judul,tahun,amar_putusan,url_detail,kategori_amar,jenis_Lainnya,jenis_PHPU,jenis_Pengujian UU,jenis_Sengketa Lembaga,y_dikabulkan
PUT-0630/2023,Perkara Nomor 630,2022,Ditolak,https://jdih.mkri.id/detail/630,Ditolak,False,False,False,True,0
PUT-0631/2023,Perkara Nomor 631,2021,Tidak Diterima,https://jdih.mkri.id/detail/631,Tidak Diterima,False,False,True,False,0
PUT-0632/2023,Perkara Nomor 632,2022,Ditolak,https://jdih.mkri.id/detail/632,Ditolak,False,False,True,False,0
PUT-0633/2023,Perkara Nomor 633,2021,Ditolak,https://jdih.mkri.id/detail/633,Ditolak,False,True,False,False,0
PUT-0634/2023,Perkara Nomor 634,2020,Dikabulkan,https://jdih.mkri.id/detail/634,Dikabulkan,False,False,True,False,1
PUT-0635/2023,Perkara Nomor 635,2023,Dikabulkan,https://jdih.mkri.id/detail/635,Dikabulkan,False,True,False,False,1
PUT-0636/2023,Perkara Nomor 636,2022,Dikabulkan,https://jdih.mkri.id/detail/636,Dikabulkan,False,True,False,False,1
PUT-0637/2023,Perkara Nomor 637,2018,Ditolak,https://jdih.mkri.id/detail/637,Ditolak,False,False,True,False,0
PUT-0638/2023,Perkara Nomor 638,2018,Tidak Diterima,https://jdih.mkri.id/detail/638,Tidak Diterima,False,False,False,True,0
PUT-0639/2023,Perkara Nomor 639,2022,Dikabulkan,https://jdih.mkri.id/detail/639,Dikabulkan,False,False,True,False,1
PUT-0640/2023,Perkara Nomor 640,2023,Ditolak,https://jdih.mkri.id/detail/640,Ditolak,False,False,True,False,0
PUT-0641/2023,Perkara Nomor 641,2021,Dikabulkan,https://jdih.mkri.id/detail/641,Dikabulkan,False,True,False,False,1
PUT-0642/2023,Perkara Nomor 642,2023,Dikabulkan,https://jdih.mkri.id/detail/642,Dikabulkan,False,False,True,False,1
PUT-0643/2023,Perkara Nomor 643,2022,Ditolak,https://jdih.mkri.id/detail/643,Ditolak,False,False,True,False,0
PUT-0644/2023,Perkara Nomor 644,2022,Dikabulkan,https://jdih.mkri.id/detail/644,Dikabulkan,False,False,True,False,1
PUT-0645/2023,Perkara Nomor 645,2020,Dikabulkan,https://jdih.mkri.id/detail/645,Dikabulkan,False,True,False,False,1
PUT-0646/2023,Perkara Nomor 646,2023,Ditolak,https://jdih.mkri.id/detail/646,Ditolak,True,False,False,False,0
PUT-0647/2023,Perkara Nomor 647,2022,Tidak Diterima,https://jdih.mkri.id/detail/647,Tidak Diterima,False,True,False,False,0
PUT-0648/2023,Perkara Nomor 648,2019,Tidak Diterima,https://jdih.mkri.id/detail/648,Tidak Diterima,False,False,True,False,0
PUT-0649/2023,Perkara Nomor 649,2018,Ditolak,https://jdih.mkri.id/detail/649,Ditolak,False,False,False,True,0
PUT-0650/2023,Perkara Nomor 650,2021,Ditolak,https://jdih.mkri.id/detail/650,Ditolak,False,False,False,True,0
PUT-0651/2023,Perkara Nomor 651,2019,Ditolak,https://jdih.mkri.id/detail/651,Ditolak,False,False,True,False,0
PUT-0652/2023,Perkara Nomor 652,2018,Tidak Diterima,https://jdih.mkri.id/detail/652,Tidak Diterima,False,True,False,False,0
PUT-0653/2023,Perkara Nomor 653,2022,Dikabulkan,https://jdih.mkri.id/detail/653,Dikabulkan,False,False,True,False,1
PUT-0654/2023,Perkara Nomor 654,2020,Ditolak,https://jdih.mkri.id/detail/654,Ditolak,False,False,True,False,0
PUT-0655/2023,Perkara Nomor 655,2020,Ditolak,https://jdih.mkri.id/detail/655,Ditolak,False,True,False,False,0
PUT-0656/2023,Perkara Nomor 656,2020,Tidak Diterima,https://jdih.mkri.id/detail/656,Tidak Diterima,True,False,False,False,0
PUT-0657/2023,Perkara Nomor 657,2021,Ditolak,https://jdih.mkri.id/detail/657,Ditolak,False,False,False,True,0
PUT-0658/2023,Perkara Nomor 658,2020,Tidak Diterima,https://jdih.mkri.id/detail/658,Tidak Diterima,False,True,False,False,0
PUT-0659/2023,Perkara Nomor 659,2020,Ditolak,https://jdih.mkri.id/detail/659,Ditolak,False,True,False,False,0
PUT-0660/2023,Perkara Nomor 660,2021,Ditolak,https://jdih.mkri.id/detail/660,Ditolak,False,False,True,False,0
PUT-0661/2023,Perkara Nomor 661,2022,Dikabulkan,https://jdih.mkri.id/detail/661,Dikabulkan,False,True,False,False,1
PUT-0662/2023,Perkara Nomor 662,2020,Tidak Diterima,https://jdih.mkri.id/detail/662,Tidak Diterima,False,False,True,False,0
PUT-0663/2023,Perkara Nomor 663,2023,Ditolak,https://jdih.mkri.id/detail/663,Ditolak,False,True,False,False,0
PUT-0664/2023,Perkara Nomor 664,2023,Tidak Diterima,https://jdih.mkri.id/detail/664,Tidak Diterima,False,True,False,False,0
PUT-0665/2023,Perkara Nomor 665,2021,Dikabulkan,https://jdih.mkri.id/detail/665,Dikabulkan,False,False,True,False,1
PUT-0666/2023,Perkara Nomor 666,2021,Ditolak,https://jdih.mkri.id/detail/666,Ditolak,False,False,True,False,0
PUT-0667/2023,Perkara Nomor 667,2020,Tidak Diterima,https://jdih.mkri.id/detail/667,Tidak Diterima,False,False,True,False,0
PUT-0668/2023,Perkara Nomor 668,2019,Tidak Diterima,https://jdih.mkri.id/detail/668,Tidak Diterima,False,False,False,True,0
PUT-0669/2023,Perkara Nomor 669,2020,Tidak Diterima,https://jdih.mkri.id/detail/669,Tidak Diterima,False,True,False,False,0
PUT-0670/2023,Perkara Nomor 670,2020,Ditolak,https://jdih.mkri.id/detail/670,Ditolak,False,True,False,False,0
PUT-0671/2023,Perkara Nomor 671,2019,Tidak Diterima,https://jdih.mkri.id/detail/671,Tidak Diterima,False,False,True,False,0
PUT-0672/2023,Perkara Nomor 672,2019,Tidak Diterima,https://jdih.mkri.id/detail/672,Tidak Diterima,False,False,False,True,0
PUT-0673/2023,Perkara Nomor 673,2019,Ditolak,https://jdih.mkri.id/detail/673,Ditolak,False,False,True,False,0
PUT-0674/2023,Perkara Nomor 674,2022,Dikabulkan,https://jdih.mkri.id/detail/674,Dikabulkan,False,True,False,False,1
PUT-0675/2023,Perkara Nomor 675,2018,Dikabulkan,https://jdih.mkri.id/detail/675,Dikabulkan,False,False,True,False,1
PUT-0676/2023,Perkara Nomor 676,2022,Dikabulkan,https://jdih.mkri.id/detail/676,Dikabulkan,False,False,True,False,1
PUT-0677/2023,Perkara Nomor 677,2023,Ditolak,https://jdih.mkri.id/detail/677,Ditolak,False,False,False,True,0
PUT-0678/2023,Perkara Nomor 678,2019,Ditolak,https://jdih.mkri.id/detail/678,Ditolak,True,False,False,False,0
PUT-0679/2023,Perkara Nomor 679,2023,Ditolak,https://jdih.mkri.id/detail/679,Ditolak,False,False,True,False,0
PUT-0680/2023,Perkara Nomor 680,2022,Ditolak,https://jdih.mkri.id/detail/680,Ditolak,False,False,True,False,0
PUT-0681/2023,Perkara Nomor 681,2019,Tidak Diterima,https://jdih.mkri.id/detail/681,Tidak Diterima,False,False,True,False,0
PUT-0682/2023,Perkara Nomor 682,2022,Dikabulkan,https://jdih.mkri.id/detail/682,Dikabulkan,False,False,True,False,1
PUT-0683/2023,Perkara Nomor 683,2020,Ditolak,https://jdih.mkri.id/detail/683,Ditolak,False,True,False,False,0
PUT-0684/2023,Perkara Nomor 684,2022,Tidak Diterima,https://jdih.mkri.id/detail/684,Tidak Diterima,False,True,False,False,0
PUT-0685/2023,Perkara Nomor 685,2021,Tidak Diterima,https://jdih.mkri.id/detail/685,Tidak Diterima,True,False,False,False,0
PUT-0686/2023,Perkara Nomor 686,2019,Tidak Diterima,https://jdih.mkri.id/detail/686,Tidak Diterima,False,True,False,False,0
PUT-0687/2023,Perkara Nomor 687,2018,Dikabulkan,https://jdih.mkri.id/detail/687,Dikabulkan,False,False,True,False,1
PUT-0688/2023,Perkara Nomor 688,2019,Tidak Diterima,https://jdih.mkri.id/detail/688,Tidak Diterima,False,False,True,False,0
PUT-0689/2023,Perkara Nomor 689,2021,Ditolak,https://jdih.mkri.id/detail/689,Ditolak,False,False,True,False,0
PUT-0690/2023,Perkara Nomor 690,2023,Tidak Diterima,https://jdih.mkri.id/detail/690,Tidak Diterima,True,False,False,False,0
PUT-0691/2023,Perkara Nomor 691,2020,Tidak Diterima,https://jdih.mkri.id/detail/691,Tidak Diterima,False,False,True,False,0
PUT-0692/2023,Perkara Nomor 692,2022,Ditolak,https://jdih.mkri.id/detail/692,Ditolak,True,False,False,False,0
PUT-0693/2023,Perkara Nomor 693,2018,Tidak Diterima,https://jdih.mkri.id/detail/693,Tidak Diterima,False,False,True,False,0
PUT-0694/2023,Perkara Nomor 694,2019,Ditolak,https://jdih.mkri.id/detail/694,Ditolak,False,False,True,False,0
PUT-0695/2023,Perkara Nomor 695,2020,Ditolak,https://jdih.mkri.id/detail/695,Ditolak,False,False,True,False,0
PUT-0696/2023,Perkara Nomor 696,2022,Ditolak,https://jdih.mkri.id/detail/696,Ditolak,False,False,False,True,0
PUT-0697/2023,Perkara Nomor 697,2018,Tidak Diterima,https://jdih.mkri.id/detail/697,Tidak Diterima,True,False,False,False,0
PUT-0698/2023,Perkara Nomor 698,2022,Ditolak,https://jdih.mkri.id/detail/698,Ditolak,False,False,True,False,0
PUT-0699/2023,Perkara Nomor 699,2020,Ditolak,https://jdih.mkri.id/detail/699,Ditolak,False,True,False,False,0
PUT-0700/2023,Perkara Nomor 700,2018,Tidak Diterima,https://jdih.mkri.id/detail/700,Tidak Diterima,False,False,True,False,0
PUT-0701/2023,Perkara Nomor 701,2021,Ditolak,https://jdih.mkri.id/detail/701,Ditolak,False,True,False,False,0
PUT-0702/2023,Perkara Nomor 702,2019,Ditolak,https://jdih.mkri.id/detail/702,Ditolak,False,False,False,True,0
PUT-0703/2023,Perkara Nomor 703,2018,Tidak Diterima,https://jdih.mkri.id/detail/703,Tidak Diterima,False,False,True,False,0
PUT-0704/2023,Perkara Nomor 704,2022,Tidak Diterima,https://jdih.mkri.id/detail/704,Tidak Diterima,False,False,True,False,0
PUT-0705/2023,Perkara Nomor 705,2022,Ditolak,https://jdih.mkri.id/detail/705,Ditolak,False,True,False,False,0
PUT-0706/2023,Perkara Nomor 706,2020,Ditolak,https://jdih.mkri.id/detail/706,Ditolak,True,False,False,False,0
PUT-0707/2023,Perkara Nomor 707,2019,Tidak Diterima,https://jdih.mkri.id/detail/707,Tidak Diterima,False,False,True,False,0
PUT-0708/2023,Perkara Nomor 708,2021,Tidak Diterima,https://jdih.mkri.id/detail/708,Tidak Diterima,False,False,True,False,0
PUT-0709/2023,Perkara Nomor 709,2019,Ditolak,https://jdih.mkri.id/detail/709,Ditolak,False,True,False,False,0
PUT-0710/2023,Perkara Nomor 710,2021,Ditolak,https://jdih.mkri.id/detail/710,Ditolak,False,False,True,False,0
PUT-0711/2023,Perkara Nomor 711,2019,Tidak Diterima,https://jdih.mkri.id/detail/711,Tidak Diterima,False,False,True,False,0
PUT-0712/2023,Perkara Nomor 712,2018,Ditolak,https://jdih.mkri.id/detail/712,Ditolak,False,True,False,False,0
PUT-0713/2023,Perkara Nomor 713,2019,Dikabulkan,https://jdih.mkri.id/detail/713,Dikabulkan,False,False,True,False,1
PUT-0714/2023,Perkara Nomor 714,2020,Dikabulkan,https://jdih.mkri.id/detail/714,Dikabulkan,False,True,False,False,1
PUT-0715/2023,Perkara Nomor 715,2022,Ditolak,https://jdih.mkri.id/detail/715,Ditolak,False,False,True,False,0
PUT-0716/2023,Perkara Nomor 716,2020,Ditolak,https://jdih.mkri.id/detail/716,Ditolak,False,False,True,False,0
PUT-0717/2023,Perkara Nomor 717,2019,Ditolak,https://jdih.mkri.id/detail/717,Ditolak,False,False,True,False,0
PUT-0718/2023,Perkara Nomor 718,2021,Dikabulkan,https://jdih.mkri.id/detail/718,Dikabulkan,False,False,True,False,1
PUT-0719/2023,Perkara Nomor 719,2018,Tidak Diterima,https://jdih.mkri.id/detail/719,Tidak Diterima,True,False,False,False,0
PUT-0720/2023,Perkara Nomor 720,2018,Tidak Diterima,https://jdih.mkri.id/detail/720,Tidak Diterima,True,False,False,False,0
PUT-0721/2023,Perkara Nomor 721,2020,Dikabulkan,https://jdih.mkri.id/detail/721,Dikabulkan,False,False,True,False,1
PUT-0722/2023,Perkara Nomor 722,2020,Tidak Diterima,https://jdih.mkri.id/detail/722,Tidak Diterima,False,False,True,False,0
PUT-0723/2023,Perkara Nomor 723,2021,Tidak Diterima,https://jdih.mkri.id/detail/723,Tidak Diterima,False,False,True,False,0
PUT-0724/2023,Perkara Nomor 724,2018,Tidak Diterima,https://jdih.mkri.id/detail/724,Tidak Diterima,False,False,True,False,0
PUT-0725/2023,Perkara Nomor 725,2021,Dikabulkan,https://jdih.mkri.id/detail/725,Dikabulkan,False,False,True,False,1
PUT-0726/2023,Perkara Nomor 726,2021,Dikabulkan,https://jdih.mkri.id/detail/726,Dikabulkan,True,False,False,False,1
PUT-0727/2023,Perkara Nomor 727,2021,Ditolak,https://jdih.mkri.id/detail/727,Ditolak,False,False,True,False,0
PUT-0728/2023,Perkara Nomor 728,2018,Ditolak,https://jdih.mkri.id/detail/728,Ditolak,False,False,False,True,0
PUT-0729/2023,Perkara Nomor 729,2022,Dikabulkan,https://jdih.mkri.id/detail/729,Dikabulkan,False,False,False,True,1
PUT-0730/2023,Perkara Nomor 730,2020,Dikabulkan,https://jdih.mkri.id/detail/730,Dikabulkan,False,True,False,False,1
PUT-0731/2023,Perkara Nomor 731,2022,Ditolak,https://jdih.mkri.id/detail/731,Ditolak,True,False,False,False,0
PUT-0732/2023,Perkara Nomor 732,2022,Ditolak,https://jdih.mkri.id/detail/732,Ditolak,False,True,False,False,0
PUT-0733/2023,Perkara Nomor 733,2023,Ditolak,https://jdih.mkri.id/detail/733,Ditolak,False,False,True,False,0
PUT-0734/2023,Perkara Nomor 734,2020,Dikabulkan,https://jdih.mkri.id/detail/734,Dikabulkan,False,False,True,False,1
PUT-0735/2023,Perkara Nomor 735,2019,Tidak Diterima,https://jdih.mkri.id/detail/735,Tidak Diterima,False,True,False,False,0
PUT-0736/2023,Perkara Nomor 736,2019,Ditolak,https://jdih.mkri.id/detail/736,Ditolak,False,True,False,False,0
PUT-0737/2023,Perkara Nomor 737,2020,Dikabulkan,https://jdih.mkri.id/detail/737,Dikabulkan,False,True,False,False,1
PUT-0738/2023,Perkara Nomor 738,2021,Ditolak,https://jdih.mkri.id/detail/738,Ditolak,True,False,False,False,0
PUT-0739/2023,Perkara Nomor 739,2018,Dikabulkan,https://jdih.mkri.id/detail/739,Dikabulkan,False,False,True,False,1
PUT-0740/2023,Perkara Nomor 740,2020,Dikabulkan,https://jdih.mkri.id/detail/740,Dikabulkan,False,True,False,False,1
PUT-0741/2023,Perkara Nomor 741,2018,Tidak Diterima,https://jdih.mkri.id/detail/741,Tidak Diterima,False,True,False,False,0
PUT-0742/2023,Perkara Nomor 742,2018,Tidak Diterima,https://jdih.mkri.id/detail/742,Tidak Diterima,False,True,False,False,0
PUT-0743/2023,Perkara Nomor 743,2022,Ditolak,https://jdih.mkri.id/detail/743,Ditolak,False,True,False,False,0
PUT-0744/2023,Perkara Nomor 744,2019,Ditolak,https://jdih.mkri.id/detail/744,Ditolak,True,False,False,False,0
PUT-0745/2023,Perkara Nomor 745,2020,Tidak Diterima,https://jdih.mkri.id/detail/745,Tidak Diterima,False,False,False,True,0
PUT-0746/2023,Perkara Nomor 746,2019,Ditolak,https://jdih.mkri.id/detail/746,Ditolak,True,False,False,False,0
PUT-0747/2023,Perkara Nomor 747,2019,Ditolak,https://jdih.mkri.id/detail/747,Ditolak,False,False,True,False,0
PUT-0748/2023,Perkara Nomor 748,2021,Ditolak,https://jdih.mkri.id/detail/748,Ditolak,True,False,False,False,0
PUT-0749/2023,Perkara Nomor 749,2019,Ditolak,https://jdih.mkri.id/detail/749,Ditolak,False,True,False,False,0
PUT-0750/2023,Perkara Nomor 750,2021,Ditolak,https://jdih.mkri.id/detail/750,Ditolak,False,True,False,False,0
PUT-0751/2023,Perkara Nomor 751,2018,Tidak Diterima,https://jdih.mkri.id/detail/751,Tidak Diterima,False,False,True,False,0
PUT-0752/2023,Perkara Nomor 752,2018,Ditolak,https://jdih.mkri.id/detail/752,Ditolak,False,True,False,False,0
PUT-0753/2023,Perkara Nomor 753,2021,Dikabulkan,https://jdih.mkri.id/detail/753,Dikabulkan,True,False,False,False,1
PUT-0754/2023,Perkara Nomor 754,2021,Tidak Diterima,https://jdih.mkri.id/detail/754,Tidak Diterima,False,True,False,False,0
PUT-0755/2023,Perkara Nomor 755,2021,Ditolak,https://jdih.mkri.id/detail/755,Ditolak,False,True,False,False,0
PUT-0756/2023,Perkara Nomor 756,2021,Tidak Diterima,https://jdih.mkri.id/detail/756,Tidak Diterima,False,True,False,False,0
PUT-0757/2023,Perkara Nomor 757,2021,Dikabulkan,https://jdih.mkri.id/detail/757,Dikabulkan,False,False,True,False,1
PUT-0758/2023,Perkara Nomor 758,2020,Tidak Diterima,https://jdih.mkri.id/detail/758,Tidak Diterima,False,False,True,False,0
PUT-0759/2023,Perkara Nomor 759,2018,Ditolak,https://jdih.mkri.id/detail/759,Ditolak,False,False,True,False,0
PUT-0760/2023,Perkara Nomor 760,2020,Tidak Diterima,https://jdih.mkri.id/detail/760,Tidak Diterima,False,False,True,False,0
PUT-0761/2023,Perkara Nomor 761,2023,Dikabulkan,https://jdih.mkri.id/detail/761,Dikabulkan,False,False,True,False,1
PUT-0762/2023,Perkara Nomor 762,2021,Tidak Diterima,https://jdih.mkri.id/detail/762,Tidak Diterima,False,False,True,False,0
PUT-0763/2023,Perkara Nomor 763,2018,Ditolak,https://jdih.mkri.id/detail/763,Ditolak,False,True,False,False,0
PUT-0764/2023,Perkara Nomor 764,2019,Dikabulkan,https://jdih.mkri.id/detail/764,Dikabulkan,False,False,False,True,1
PUT-0765/2023,Perkara Nomor 765,2022,Ditolak,https://jdih.mkri.id/detail/765,Ditolak,False,True,False,False,0
PUT-0766/2023,Perkara Nomor 766,2020,Dikabulkan,https://jdih.mkri.id/detail/766,Dikabulkan,False,False,True,False,1
PUT-0767/2023,Perkara Nomor 767,2023,Ditolak,https://jdih.mkri.id/detail/767,Ditolak,False,False,True,False,0
PUT-0768/2023,Perkara Nomor 768,2019,Dikabulkan,https://jdih.mkri.id/detail/768,Dikabulkan,False,False,True,False,1
PUT-0769/2023,Perkara Nomor 769,2020,Ditolak,https://jdih.mkri.id/detail/769,Ditolak,True,False,False,False,0
PUT-0770/2023,Perkara Nomor 770,2019,Tidak Diterima,https://jdih.mkri.id/detail/770,Tidak Diterima,False,False,True,False,0
PUT-0771/2023,Perkara Nomor 771,2020,Dikabulkan,https://jdih.mkri.id/detail/771,Dikabulkan,False,False,True,False,1
PUT-0772/2023,Perkara Nomor 772,2022,Dikabulkan,https://jdih.mkri.id/detail/772,Dikabulkan,False,False,True,False,1
PUT-0773/2023,Perkara Nomor 773,2022,Tidak Diterima,https://jdih.mkri.id/detail/773,Tidak Diterima,False,False,True,False,0
PUT-0774/2023,Perkara Nomor 774,2021,Tidak Diterima,https://jdih.mkri.id/detail/774,Tidak Diterima,False,False,True,False,0
PUT-0775/2023,Perkara Nomor 775,2023,Tidak Diterima,https://jdih.mkri.id/detail/775,Tidak Diterima,False,False,True,False,0
PUT-0776/2023,Perkara Nomor 776,2019,Ditolak,https://jdih.mkri.id/detail/776,Ditolak,False,False,True,False,0
PUT-0777/2023,Perkara Nomor 777,2019,Dikabulkan,https://jdih.mkri.id/detail/777,Dikabulkan,False,False,True,False,1
PUT-0778/2023,Perkara Nomor 778,2018,Dikabulkan,https://jdih.mkri.id/detail/778,Dikabulkan,False,True,False,False,1
PUT-0779/2023,Perkara Nomor 779,2022,Tidak Diterima,https://jdih.mkri.id/detail/779,Tidak Diterima,False,False,True,False,0
PUT-0780/2023,Perkara Nomor 780,2022,Ditolak,https://jdih.mkri.id/detail/780,Ditolak,False,False,True,False,0
PUT-0781/2023,Perkara Nomor 781,2020,Ditolak,https://jdih.mkri.id/detail/781,Ditolak,False,True,False,False,0
PUT-0782/2023,Perkara Nomor 782,2022,Tidak Diterima,https://jdih.mkri.id/detail/782,Tidak Diterima,False,True,False,False,0
PUT-0783/2023,Perkara Nomor 783,2022,Ditolak,https://jdih.mkri.id/detail/783,Ditolak,False,False,True,False,0
PUT-0784/2023,Perkara Nomor 784,2022,Ditolak,https://jdih.mkri.id/detail/784,Ditolak,False,True,False,False,0
PUT-0785/2023,Perkara Nomor 785,2022,Ditolak,https://jdih.mkri.id/detail/785,Ditolak,False,False,True,False,0
PUT-0786/2023,Perkara Nomor 786,2022,Ditolak,https://jdih.mkri.id/detail/786,Ditolak,True,False,False,False,0
PUT-0787/2023,Perkara Nomor 787,2020,Dikabulkan,https://jdih.mkri.id/detail/787,Dikabulkan,False,False,True,False,1
PUT-0788/2023,Perkara Nomor 788,2021,Dikabulkan,https://jdih.mkri.id/detail/788,Dikabulkan,False,True,False,False,1
PUT-0789/2023,Perkara Nomor 789,2019,Tidak Diterima,https://jdih.mkri.id/detail/789,Tidak Diterima,False,True,False,False,0
PUT-0790/2023,Perkara Nomor 790,2019,Dikabulkan,https://jdih.mkri.id/detail/790,Dikabulkan,False,False,False,True,1
PUT-0791/2023,Perkara Nomor 791,2022,Tidak Diterima,https://jdih.mkri.id/detail/791,Tidak Diterima,False,False,False,True,0
PUT-0792/2023,Perkara Nomor 792,2018,Dikabulkan,https://jdih.mkri.id/detail/792,Dikabulkan,False,False,True,False,1
PUT-0793/2023,Perkara Nomor 793,2020,Ditolak,https://jdih.mkri.id/detail/793,Ditolak,False,False,True,False,0
PUT-0794/2023,Perkara Nomor 794,2022,Tidak Diterima,https://jdih.mkri.id/detail/794,Tidak Diterima,False,True,False,False,0
PUT-0795/2023,Perkara Nomor 795,2020,Ditolak,https://jdih.mkri.id/detail/795,Ditolak,False,False,True,False,0
PUT-0796/2023,Perkara Nomor 796,2023,Tidak Diterima,https://jdih.mkri.id/detail/796,Tidak Diterima,False,False,True,False,0
PUT-0797/2023,Perkara Nomor 797,2021,Dikabulkan,https://jdih.mkri.id/detail/797,Dikabulkan,False,False,True,False,1
PUT-0798/2023,Perkara Nomor 798,2023,Dikabulkan,https://jdih.mkri.id/detail/798,Dikabulkan,False,False,True,False,1
PUT-0799/2023,Perkara Nomor 799,2020,Ditolak,https://jdih.mkri.id/detail/799,Ditolak,False,False,True,False,0
PUT-0800/2023,Perkara Nomor 800,2020,Ditolak,https://jdih.mkri.id/detail/800,Ditolak,False,True,False,False,0
PUT-0801/2023,Perkara Nomor 801,2022,Ditolak,https://jdih.mkri.id/detail/801,Ditolak,False,False,True,False,0
PUT-0802/2023,Perkara Nomor 802,2020,Tidak Diterima,https://jdih.mkri.id/detail/802,Tidak Diterima,False,False,True,False,0
PUT-0803/2023,Perkara Nomor 803,2020,Tidak Diterima,https://jdih.mkri.id/detail/803,Tidak Diterima,False,False,True,False,0
PUT-0804/2023,Perkara Nomor 804,2020,Ditolak,https://jdih.mkri.id/detail/804,Ditolak,False,True,False,False,0
PUT-0805/2023,Perkara Nomor 805,2021,Dikabulkan,https://jdih.mkri.id/detail/805,Dikabulkan,False,False,True,False,1
PUT-0806/2023,Perkara Nomor 806,2022,Tidak Diterima,https://jdih.mkri.id/detail/806,Tidak Diterima,False,True,False,False,0
PUT-0807/2023,Perkara Nomor 807,2020,Tidak Diterima,https://jdih.mkri.id/detail/807,Tidak Diterima,False,False,True,False,0
PUT-0808/2023,Perkara Nomor 808,2018,Dikabulkan,https://jdih.mkri.id/detail/808,Dikabulkan,False,True,False,False,1
PUT-0809/2023,Perkara Nomor 809,2021,Tidak Diterima,https://jdih.mkri.id/detail/809,Tidak Diterima,False,False,True,False,0
PUT-0810/2023,Perkara Nomor 810,2018,Ditolak,https://jdih.mkri.id/detail/810,Ditolak,False,True,False,False,0
PUT-0811/2023,Perkara Nomor 811,2020,Dikabulkan,https://jdih.mkri.id/detail/811,Dikabulkan,False,False,True,False,1
PUT-0812/2023,Perkara Nomor 812,2018,Ditolak,https://jdih.mkri.id/detail/812,Ditolak,True,False,False,False,0
PUT-0813/2023,Perkara Nomor 813,2022,Dikabulkan,https://jdih.mkri.id/detail/813,Dikabulkan,False,True,False,False,1
PUT-0814/2023,Perkara Nomor 814,2018,Ditolak,https://jdih.mkri.id/detail/814,Ditolak,True,False,False,False,0
PUT-0815/2023,Perkara Nomor 815,2019,Ditolak,https://jdih.mkri.id/detail/815,Ditolak,False,False,True,False,0
PUT-0816/2023,Perkara Nomor 816,2022,Ditolak,https://jdih.mkri.id/detail/816,Ditolak,False,True,False,False,0
PUT-0817/2023,Perkara Nomor 817,2022,Tidak Diterima,https://jdih.mkri.id/detail/817,Tidak Diterima,False,False,True,False,0
PUT-0818/2023,Perkara Nomor 818,2023,Tidak Diterima,https://jdih.mkri.id/detail/818,Tidak Diterima,False,False,True,False,0
PUT-0819/2023,Perkara Nomor 819,2020,Dikabulkan,https://jdih.mkri.id/detail/819,Dikabulkan,False,True,False,False,1
PUT-0820/2023,Perkara Nomor 820,2023,Ditolak,https://jdih.mkri.id/detail/820,Ditolak,False,False,True,False,0
PUT-0821/2023,Perkara Nomor 821,2021,Ditolak,https://jdih.mkri.id/detail/821,Ditolak,False,True,False,False,0
PUT-0822/2023,Perkara Nomor 822,2019,Ditolak,https://jdih.mkri.id/detail/822,Ditolak,False,False,True,False,0
PUT-0823/2023,Perkara Nomor 823,2021,Dikabulkan,https://jdih.mkri.id/detail/823,Dikabulkan,True,False,False,False,1
PUT-0824/2023,Perkara Nomor 824,2020,Dikabulkan,https://jdih.mkri.id/detail/824,Dikabulkan,False,True,False,False,1
PUT-0825/2023,Perkara Nomor 825,2020,Ditolak,https://jdih.mkri.id/detail/825,Ditolak,False,True,False,False,0
PUT-0826/2023,Perkara Nomor 826,2020,Dikabulkan,https://jdih.mkri.id/detail/826,Dikabulkan,False,False,True,False,1
PUT-0827/2023,Perkara Nomor 827,2022,Dikabulkan,https://jdih.mkri.id/detail/827,Dikabulkan,True,False,False,False,1
PUT-0828/2023,Perkara Nomor 828,2023,Ditolak,https://jdih.mkri.id/detail/828,Ditolak,False,False,True,False,0
PUT-0829/2023,Perkara Nomor 829,2022,Dikabulkan,https://jdih.mkri.id/detail/829,Dikabulkan,False,False,True,False,1
PUT-0830/2023,Perkara Nomor 830,2020,Dikabulkan,https://jdih.mkri.id/detail/830,Dikabulkan,False,True,False,False,1
PUT-0831/2023,Perkara Nomor 831,2019,Dikabulkan,https://jdih.mkri.id/detail/831,Dikabulkan,False,False,True,False,1
PUT-0832/2023,Perkara Nomor 832,2022,Ditolak,https://jdih.mkri.id/detail/832,Ditolak,False,False,True,False,0
PUT-0833/2023,Perkara Nomor 833,2019,Ditolak,https://jdih.mkri.id/detail/833,Ditolak,False,False,False,True,0
PUT-0834/2023,Perkara Nomor 834,2019,Tidak Diterima,https://jdih.mkri.id/detail/834,Tidak Diterima,False,False,True,False,0
PUT-0835/2023,Perkara Nomor 835,2020,Dikabulkan,https://jdih.mkri.id/detail/835,Dikabulkan,False,False,True,False,1
PUT-0836/2023,Perkara Nomor 836,2022,Ditolak,https://jdih.mkri.id/detail/836,Ditolak,True,False,False,False,0
PUT-0837/2023,Perkara Nomor 837,2021,Tidak Diterima,https://jdih.mkri.id/detail/837,Tidak Diterima,False,True,False,False,0
PUT-0838/2023,Perkara Nomor 838,2021,Ditolak,https://jdih.mkri.id/detail/838,Ditolak,False,False,True,False,0
PUT-0839/2023,Perkara Nomor 839,2019,Dikabulkan,https://jdih.mkri.id/detail/839,Dikabulkan,False,False,False,True,1
PUT-0840/2023,Perkara Nomor 840,2023,Tidak Diterima,https://jdih.mkri.id/detail/840,Tidak Diterima,False,False,True,False,0
